the_geom,cartodb_id,codigo_accidente,fecha_ocurrencia,hora_ocurrencia,gravedad,objectid,localidad,municipio,x,y,timedate,clase
0101000020E61000008ADBF4A99B8352C0BEC3F74224C21240,6846,489175,2014-02-12,16:30:00,SOLO DANOS,4004673,USAQUEN,BOGOTA,-74.05637597,4.689591452,2014-02-12 16:30:00+00,CHOQUE
0101000020E61000000DF4A4DAB48752C079C56A2BAA9F1240,6847,503116,2014-07-05,12:50:00,SOLO DANOS,4239089,FONTIBON,BOGOTA,-74.12041346,4.655922583,2014-07-05 12:50:00+00,CHOQUE
0101000020E610000099391DFB6B8352C0DB7263B725C51240,6848,509925,2014-09-15,11:30:00,SOLO DANOS,4369201,USAQUEN,BOGOTA,-74.05346563,4.692526689,2014-09-15 11:30:00+00,CHOQUE
0101000020E6100000A58F681E5A8A52C052E5C5D33CC11240,6849,507086,2014-08-19,6:50:00,CON HERIDOS,4315873,FONTIBON,BOGOTA,-74.16175041,4.6887086,2014-08-19 06:50:00+00,CHOQUE
0101000020E6100000E7E79F432D8452C061BAE8E271821240,6850,506588,2014-08-13,10:40:00,SOLO DANOS,4306001,CHAPINERO,BOGOTA,-74.06526271,4.627387567,2014-08-13 10:40:00+00,CHOQUE
0101000020E61000008F2E01BB048552C0AF4258FAC1AA1240,6851,488745,2014-02-07,17:07:00,SOLO DANOS,3997441,BARRIOS UNIDOS,BOGOTA,-74.07841373,4.666755592,2014-02-07 17:07:00+00,CHOQUE
0101000020E6100000455FBB60C28652C00553CDACA5781240,6852,490260,2014-02-24,8:50:00,CON HERIDOS,4022561,PUENTE ARANDA,BOGOTA,-74.10561388,4.6178195,2014-02-24 08:50:00+00,ATROPELLO
0101000020E610000085C9CE87198752C046F4F124779D1240,6853,487538,2014-01-27,0:28:00,CON HERIDOS,3975521,FONTIBON,BOGOTA,-74.11093326,4.653774812,2014-01-27 00:28:00+00,CHOQUE
0101000020E6100000CECB294D7F8352C00CDAF51CA2031340,6854,506279,2014-08-08,19:00:00,SOLO DANOS,4298753,SUBA,BOGOTA,-74.05464486,4.7535481,2014-08-08 19:00:00+00,CHOQUE
0101000020E6100000595543A31A8252C05BAF0A502ADA1240,6855,500662,2014-06-08,9:30:00,SOLO DANOS,4197153,USAQUEN,BOGOTA,-74.03287584,4.713052035,2014-06-08 09:30:00+00,CHOQUE
0101000020E6100000DB1D1A62D18652C01BB4F7ACE2BA1240,6856,493440,2014-03-26,12:58:00,CON HERIDOS,4077025,ENGATIVA,BOGOTA,-74.10652974,4.682505324,2014-03-26 12:58:00+00,ATROPELLO
0101000020E6100000AD5BC819C68452C02560F5F988DF1240,6857,510868,2014-09-24,9:30:00,SOLO DANOS,4385713,SUBA,BOGOTA,-74.07459111,4.718295961,2014-09-24 09:30:00+00,CHOQUE
0101000020E61000007FF7F6FD478852C0E6581BB927B51240,6858,488651,2014-02-06,17:30:00,SOLO DANOS,3995937,FONTIBON,BOGOTA,-74.12939405,4.676909344,2014-02-06 17:30:00+00,CHOQUE
0101000020E610000063116F0F758A52C0136BB97FA1751240,6859,501357,2014-06-18,5:32:00,CON HERIDOS,4208961,KENNEDY,BOGOTA,-74.16339479,4.614873882,2014-06-18 05:32:00+00,CHOQUE
0101000020E61000009311F470328952C0613B78237C561240,6860,487746,2014-01-29,7:30:00,CON HERIDOS,3979281,TUNJUELITO,BOGOTA,-74.14370369,4.584457926,2014-01-29 07:30:00+00,CHOQUE
0101000020E6100000C94323FB878752C0FED0E32FE1851240,6861,507937,2014-08-27,8:20:00,SOLO DANOS,4332785,PUENTE ARANDA,BOGOTA,-74.11767462,4.630741833,2014-08-27 08:20:00+00,CHOQUE
0101000020E6100000D1573A66138752C06E096DF77A9A1240,6862,486870,2014-01-19,8:40:00,SOLO DANOS,3964433,FONTIBON,BOGOTA,-74.11055904,4.650859705,2014-01-19 08:40:00+00,CHOQUE
0101000020E610000038664177B58752C025214AE165A91240,6863,508890,2014-09-04,13:20:00,SOLO DANOS,4351041,FONTIBON,BOGOTA,-74.1204508,4.665427704,2014-09-04 13:20:00+00,CHOQUE
0101000020E610000086022320408752C0B11EC4BC31A81240,6864,505089,2014-07-28,10:00:00,SOLO DANOS,4277041,FONTIBON,BOGOTA,-74.11328891,4.664252233,2014-07-28 10:00:00+00,CHOQUE
0101000020E61000006D8329B6E18252C0861B79EBBFAC1240,6865,501428,2014-06-15,17:53:00,SOLO DANOS,4210097,CHAPINERO,BOGOTA,-74.04502634,4.668700866,2014-06-15 17:53:00+00,CHOQUE
0101000020E6100000928C3C13B18B52C0942D16AF47831240,6866,494168,2014-04-03,14:40:00,SOLO DANOS,4089345,BOSA,BOGOTA,-74.18268281,4.62820314,2014-04-03 14:40:00+00,CHOQUE
0101000020E61000007EFABBB6588852C09E199786EEB91240,6867,495475,2014-04-15,7:30:00,SOLO DANOS,4110513,FONTIBON,BOGOTA,-74.13041466,4.681573966,2014-04-15 07:30:00+00,CHOQUE
0101000020E6100000908BCF3CB78752C020CCE3EC7AD41240,6868,492340,2014-03-16,1899-12-30,SOLO DANOS,4059361,ENGATIVA,BOGOTA,-74.12055893,4.707500173,2014-03-16 00:00:00+00,CHOQUE
0101000020E6100000147A9FD87A8452C09B6953593A7B1240,6869,490111,2014-02-23,10:45:00,CON HERIDOS,4020177,SANTA FE,BOGOTA,-74.06999794,4.620339771,2014-02-23 10:45:00+00,CAIDA DE OCUPANTE
0101000020E6100000DAD6CDC7208652C0553550FFAAB81240,6870,488153,2014-02-02,10:30:00,SOLO DANOS,3987569,ENGATIVA,BOGOTA,-74.09575076,4.680339803,2014-02-02 10:30:00+00,CHOQUE
0101000020E6100000CFA37A1C1A8352C082BF884BC8B61240,6871,499107,2014-05-23,11:00:00,SOLO DANOS,4170801,CHAPINERO,BOGOTA,-74.0484687,4.67849844,2014-05-23 11:00:00+00,CHOQUE
0101000020E61000009368F71BB58452C042EAD92051E41240,6872,497926,2014-05-12,14:20:00,CON MUERTOS,4150737,SUBA,BOGOTA,-74.07355403,4.72296573,2014-05-12 14:20:00+00,ATROPELLO
0101000020E6100000373C227EBC8452C0838C85C300971240,6873,490075,2014-02-21,14:40:00,SOLO DANOS,4019601,TEUSAQUILLO,BOGOTA,-74.07400468,4.647463851,2014-02-21 14:40:00+00,CHOQUE
0101000020E610000058894464828352C0CDDDBBC1A8B61240,6874,495953,2014-04-23,8:10:00,CON HERIDOS,4118161,CHAPINERO,BOGOTA,-74.05483348,4.678378131,2014-04-23 08:10:00+00,ATROPELLO
0101000020E610000018AD48F1D68852C0D90FEB6C4C801240,6875,495655,2014-04-20,7:30:00,SOLO DANOS,4113393,KENNEDY,BOGOTA,-74.13811905,4.62529154,2014-04-20 07:30:00+00,CHOQUE
0101000020E61000009E56FF57658452C0951D949045771240,6876,490087,2014-02-20,14:30:00,SOLO DANOS,4019793,SANTA FE,BOGOTA,-74.06868553,4.616476306,2014-02-20 14:30:00+00,CHOQUE
0101000020E6100000C52326E5648552C0FCF6E5345A6E1240,6877,510249,2014-09-19,6:00:00,CON HERIDOS,4375809,LOS MARTIRES,BOGOTA,-74.08428315,4.607765986,2014-09-19 06:00:00+00,ATROPELLO
0101000020E6100000DE766456D68752C0AB0CFC0BB14C1240,6878,494116,2014-04-02,10:55:00,SOLO DANOS,4088513,RAFAEL URIBE URIBE,BOGOTA,-74.12245712,4.57489413,2014-04-02 10:55:00+00,CHOQUE
0101000020E6100000F5F2C9F7FD8A52C052038E8399921240,6879,491299,2014-03-05,15:35:00,CON HERIDOS,4040929,KENNEDY,BOGOTA,-74.17175097,4.643163734,2014-03-05 15:35:00+00,CHOQUE
0101000020E61000000D7F508E178952C01CEC6961F8511240,6880,507362,2014-08-21,16:50:00,SOLO DANOS,4321505,TUNJUELITO,BOGOTA,-74.14206274,4.580049059,2014-08-21 16:50:00+00,CHOQUE
0101000020E6100000D806B94EED8352C0959B10892EA71240,6881,510984,2014-09-26,22:00:00,CON HERIDOS,4387569,BARRIOS UNIDOS,BOGOTA,-74.0613591,4.663263456,2014-09-26 22:00:00+00,OTRO
0101000020E61000002F3F985D158852C0AD64970D0AC91240,6882,501281,2014-06-14,16:50:00,SOLO DANOS,4207745,ENGATIVA,BOGOTA,-74.12630405,4.696327412,2014-06-14 16:50:00+00,CHOQUE
0101000020E6100000409F2BBE9F8552C027A03D229C881240,6883,494086,2014-04-02,6:50:00,SOLO DANOS,4087921,TEUSAQUILLO,BOGOTA,-74.08787493,4.633408103,2014-04-02 06:50:00+00,CHOQUE
0101000020E610000067A16AE2E78552C016EC17D0315A1240,6884,498308,2014-05-15,16:00:00,SOLO DANOS,4157569,ANTONIO NARINO,BOGOTA,-74.0922781,4.588080646,2014-05-15 16:00:00+00,CHOQUE
0101000020E6100000C6D367112E8652C09BB806CA2E4F1240,6885,496077,2014-04-24,10:50:00,CON HERIDOS,4120145,ANTONIO NARINO,BOGOTA,-74.09656177,4.577326924,2014-04-24 10:50:00+00,CHOQUE
0101000020E6100000022A1C41AA8652C02368CC24EA551240,6886,509463,2014-09-11,22:00:00,SOLO DANOS,4361025,ANTONIO NARINO,BOGOTA,-74.1041415,4.583901,2014-09-11 22:00:00+00,CHOQUE
0101000020E61000008C480FA11C8552C0697112BF6C871240,6887,494151,2014-04-02,16:20:00,SOLO DANOS,4089073,TEUSAQUILLO,BOGOTA,-74.07987238,4.632250772,2014-04-02 16:20:00+00,CHOQUE
0101000020E6100000E8F0A6E1EF8252C064D410B0B1D01240,6888,496366,2014-04-25,13:56:00,SOLO DANOS,4124769,USAQUEN,BOGOTA,-74.0458912,4.703802825,2014-04-25 13:56:00+00,CHOQUE
0101000020E61000009EA204ACBE8752C03DC5B6B436E31240,6889,500083,2014-06-03,5:55:00,CON HERIDOS,4187649,ENGATIVA,BOGOTA,-74.12101269,4.721888374,2014-06-03 05:55:00+00,CHOQUE
0101000020E6100000D6EBE38F0C8252C076759471F6EC1240,6890,496567,2014-04-28,15:10:00,CON HERIDOS,4128065,USAQUEN,BOGOTA,-74.03201673,4.731408858,2014-04-28 15:10:00+00,CHOQUE
0101000020E610000014B7F3C5CA8452C0A9E298F5FAAA1240,6891,500139,2014-06-02,7:00:00,SOLO DANOS,4188625,BARRIOS UNIDOS,BOGOTA,-74.0748763,4.666972959,2014-06-02 07:00:00+00,CHOQUE
0101000020E61000000B7F02FFC68A52C05512B340B6741240,6892,490271,2014-02-24,6:50:00,CON HERIDOS,4022737,KENNEDY,BOGOTA,-74.16839576,4.613976489,2014-02-24 06:50:00+00,VOLCAMIENTO
0101000020E6100000AF2551206D8A52C0477EA9118D7D1240,6893,486732,2014-01-17,12:00:00,SOLO DANOS,3961921,KENNEDY,BOGOTA,-74.16291054,4.622608448,2014-01-17 12:00:00+00,CHOQUE
0101000020E6100000348CD9974E8852C0BC00CBAFBE781240,6894,497347,2014-05-06,13:50:00,SOLO DANOS,4140929,KENNEDY,BOGOTA,-74.12979695,4.617914912,2014-05-06 13:50:00+00,CHOQUE
0101000020E6100000C4532A09128752C0F46611E0AD591240,6895,499424,2014-05-26,22:10:00,SOLO DANOS,4176145,RAFAEL URIBE URIBE,BOGOTA,-74.11047582,4.587577344,2014-05-26 22:10:00+00,CHOQUE
0101000020E6100000AA9AA422E38952C0A85A034288B71240,6896,494173,2014-04-02,18:40:00,CON HERIDOS,4089425,FONTIBON,BOGOTA,-74.15448824,4.67923072,2014-04-02 18:40:00+00,CAIDA DE OCUPANTE
0101000020E61000009A704F5A0F8452C09D7E4B5E6FAD1240,6897,497158,2014-05-05,7:00:00,SOLO DANOS,4137905,BARRIOS UNIDOS,BOGOTA,-74.06343706,4.669370149,2014-05-05 07:00:00+00,CHOQUE
0101000020E61000009B16A804458A52C050576090405C1240,6898,485834,2014-01-03,14:15:00,SOLO DANOS,3945361,CIUDAD BOLIVAR,BOGOTA,-74.16046254,4.590090042,2014-01-03 14:15:00+00,CHOQUE
0101000020E6100000AFDB30A23E8552C0DD71B8C6CF831240,6899,496001,2014-04-23,14:00:00,SOLO DANOS,4118929,TEUSAQUILLO,BOGOTA,-74.08194785,4.628722291,2014-04-23 14:00:00+00,CHOQUE
0101000020E6100000C13AB4E64C8A52C0C5C696C795C01240,6900,501256,2014-06-15,3:45:00,SOLO DANOS,4207089,FONTIBON,BOGOTA,-74.16094368,4.688071364,2014-06-15 03:45:00+00,CHOQUE
0101000020E6100000D39BCBB9A68952C00D3B96BBF27C1240,6901,490337,2014-02-24,5:50:00,CON HERIDOS,4023793,KENNEDY,BOGOTA,-74.15080113,4.622019702,2014-02-24 05:50:00+00,CHOQUE
0101000020E6100000A180D97CDD8352C0E8FAD638AFA01240,6902,500609,2014-06-08,8:20:00,SOLO DANOS,4196305,CHAPINERO,BOGOTA,-74.06039354,4.656918419,2014-06-08 08:20:00+00,CHOQUE
0101000020E610000036AAE0AB8E8A52C0928CA9AF3F751240,6903,507988,2014-08-27,16:45:00,CON HERIDOS,4334129,KENNEDY,BOGOTA,-74.16495797,4.614500756,2014-08-27 16:45:00+00,CHOQUE
0101000020E61000001ADEF396678352C00AEBCE2C6CD01240,6904,490485,2014-02-26,12:30:00,SOLO DANOS,4026289,USAQUEN,BOGOTA,-74.05319761,4.703537655,2014-02-26 12:30:00+00,CHOQUE
0101000020E6100000575E4387588752C0E4033DFF36761240,6905,497243,2014-05-04,10:00:00,SOLO DANOS,4139265,PUENTE ARANDA,BOGOTA,-74.11477834,4.615444172,2014-05-04 10:00:00+00,CHOQUE
0101000020E610000005F05B1C318752C087581B68E0FF1240,6906,488222,2014-02-03,6:00:00,CON HERIDOS,3988673,SUBA,BOGOTA,-74.11237248,4.749879481,2014-02-03 06:00:00+00,CAIDA DE OCUPANTE
0101000020E61000005CB4B126B78652C0817E1E24BDC01240,6907,490722,2014-03-01,10:30:00,CON HERIDOS,4030241,ENGATIVA,BOGOTA,-74.10492866,4.688221516,2014-03-01 10:30:00+00,CHOQUE
0101000020E6100000479A2E7A1D8552C0AD4013B20AD71240,6908,498091,2014-05-12,21:50:00,SOLO DANOS,4153473,SUBA,BOGOTA,-74.07992415,4.710001738,2014-05-12 21:50:00+00,CHOQUE
0101000020E610000091105C1ADC8652C0F8CE23D731CE1240,6909,503189,2014-07-07,11:00:00,SOLO DANOS,4240257,ENGATIVA,BOGOTA,-74.10718402,4.701362001,2014-07-07 11:00:00+00,CHOQUE
0101000020E610000082DB126D128752C042842CC909BE1240,6910,498441,2014-05-15,16:30:00,SOLO DANOS,4159697,ENGATIVA,BOGOTA,-74.11049964,4.685584205,2014-05-15 16:30:00+00,CHOQUE
0101000020E61000004D9C56B6418952C08EB8959846651240,6911,500157,2014-06-04,1:05:00,SOLO DANOS,4188913,KENNEDY,BOGOTA,-74.14463576,4.598902115,2014-06-04 01:05:00+00,CHOQUE
0101000020E6100000627E64F6768852C0D08AF618AF841240,6912,489067,2014-02-12,8:45:00,CON HERIDOS,4002897,KENNEDY,BOGOTA,-74.13226089,4.629574194,2014-02-12 08:45:00+00,ATROPELLO
0101000020E6100000C82A983D388952C0C2D256ABCAAE1240,6913,507802,2014-08-25,10:40:00,SOLO DANOS,4329889,FONTIBON,BOGOTA,-74.14405765,4.670694997,2014-08-25 10:40:00+00,CHOQUE
0101000020E61000002EFDA40A218252C08FDE912DA2FE1240,6914,486321,2014-01-12,14:00:00,SOLO DANOS,3954897,USAQUEN,BOGOTA,-74.0332667,4.748665535,2014-01-12 14:00:00+00,CHOQUE
0101000020E6100000D231A8B5378952C0664A37FE4E571240,6915,492730,2014-03-18,21:25:00,SOLO DANOS,4065601,TUNJUELITO,BOGOTA,-74.14402524,4.585262272,2014-03-18 21:25:00+00,CHOQUE
0101000020E6100000CD3CB9A6208352C09A8244F9D3DF1240,6916,507103,2014-08-19,10:30:00,SOLO DANOS,4316145,USAQUEN,BOGOTA,-74.04886788,4.718582053,2014-08-19 10:30:00+00,CHOQUE
0101000020E610000022C3555E858352C0E49CEFDF70CA1240,6917,504194,2014-07-18,15:00:00,SOLO DANOS,4256817,USAQUEN,BOGOTA,-74.05501517,4.697696208,2014-07-18 15:00:00+00,CHOQUE
0101000020E6100000FC24E1BC448652C09B17852FDCB51240,6918,500272,2014-06-04,10:00:00,SOLO DANOS,4190753,ENGATIVA,BOGOTA,-74.09794542,4.677597754,2014-06-04 10:00:00+00,CHOQUE
0101000020E61000006953758F4C8B52C04D820C24F5621240,6919,491043,2014-03-04,5:40:00,CON HERIDOS,4035777,CIUDAD BOLIVAR,BOGOTA,-74.17654788,4.596638263,2014-03-04 05:40:00+00,CHOQUE
0101000020E6100000546AD8EAD08352C08EED105A6AA81240,6920,498614,2014-05-18,21:20:00,SOLO DANOS,4162641,CHAPINERO,BOGOTA,-74.0596263,4.6644682,2014-05-18 21:20:00+00,CHOQUE
0101000020E610000029A72488068A52C09C5614F3CF4F1240,6921,509585,2014-09-12,14:30:00,CON HERIDOS,4362977,CIUDAD BOLIVAR,BOGOTA,-74.15664867,4.577941702,2014-09-12 14:30:00+00,ATROPELLO
0101000020E61000006675B2A1698B52C079CF95C9EF6D1240,6922,493136,2014-03-24,21:30:00,SOLO DANOS,4072097,BOSA,BOGOTA,-74.17832224,4.607360029,2014-03-24 21:30:00+00,CHOQUE
0101000020E6100000AE06C89A088452C0674B867ECE081340,6923,506283,2014-08-08,20:00:00,SOLO DANOS,4298817,SUBA,BOGOTA,-74.06302518,4.758600213,2014-08-08 20:00:00+00,CHOQUE
0101000020E6100000417592FE958C52C0899FF7AD736D1240,6924,506182,2014-08-08,6:10:00,SOLO DANOS,4297201,BOSA,BOGOTA,-74.19665493,4.606886595,2014-08-08 06:10:00+00,CHOQUE
0101000020E610000002263187EB8452C0492C4F3E42A31240,6925,494068,2014-04-02,22:00:00,SOLO DANOS,4087505,BARRIOS UNIDOS,BOGOTA,-74.07687549,4.659432386,2014-04-02 22:00:00+00,CHOQUE
0101000020E61000002755D895418652C0A614AE26D3811240,6926,502155,2014-06-24,11:30:00,SOLO DANOS,4223105,PUENTE ARANDA,BOGOTA,-74.09775301,4.62678204,2014-06-24 11:30:00+00,CHOQUE
0101000020E61000008CA65ADB398252C05725B28B79C01240,6927,500900,2014-06-09,20:15:00,SOLO DANOS,4200961,USAQUEN,BOGOTA,-74.0347813,4.68796366,2014-06-09 20:15:00+00,CHOQUE
0101000020E61000004193ABF5F18652C01A7862946FAD1240,6928,494715,2014-04-08,13:40:00,SOLO DANOS,4098097,ENGATIVA,BOGOTA,-74.10851805,4.669370955,2014-04-08 13:40:00+00,CHOQUE
0101000020E6100000DDC7B3C6FE8352C01696A5C160BF1240,6929,506222,2014-08-10,17:00:00,SOLO DANOS,4297841,BARRIOS UNIDOS,BOGOTA,-74.0624253,4.686892534,2014-08-10 17:00:00+00,CHOQUE
0101000020E6100000B4B88502848352C0F5742CF1ABB61240,6930,490737,2014-02-27,12:35:00,SOLO DANOS,4030481,CHAPINERO,BOGOTA,-74.05493224,4.678390282,2014-02-27 12:35:00+00,CHOQUE
0101000020E61000009D2B24421E8A52C067B19DBAB5821240,6931,497096,2014-05-04,12:15:00,SOLO DANOS,4136593,KENNEDY,BOGOTA,-74.15809682,4.627646366,2014-05-04 12:15:00+00,CHOQUE
0101000020E610000037B326AE348552C06F4BC3744A731240,6932,509497,2014-09-11,10:40:00,SOLO DANOS,4361569,LOS MARTIRES,BOGOTA,-74.08134035,4.612588715,2014-09-11 10:40:00+00,CHOQUE
0101000020E61000000D7F508E178952C01CEC6961F8511240,6933,496147,2014-04-25,2:40:00,CON HERIDOS,4121265,TUNJUELITO,BOGOTA,-74.14206274,4.580049059,2014-04-25 02:40:00+00,ATROPELLO
0101000020E6100000CBC83F84EF8552C0DE02E87B36AA1240,6934,497300,2014-05-06,17:30:00,SOLO DANOS,4140177,BARRIOS UNIDOS,BOGOTA,-74.09274393,4.666223465,2014-05-06 17:30:00+00,CHOQUE
0101000020E6100000FB00DCE0EF8752C06C8079985B7F1240,6935,488382,2014-02-03,8:00:00,SOLO DANOS,3991233,PUENTE ARANDA,BOGOTA,-74.12401601,4.624372847,2014-02-03 08:00:00+00,CHOQUE
0101000020E61000002478DEEECE8552C0864FB45791C61240,6936,486522,2014-01-14,23:10:00,SOLO DANOS,3958225,ENGATIVA,BOGOTA,-74.09075519,4.693913813,2014-01-14 23:10:00+00,CHOQUE
0101000020E610000036C3EFA1228652C0C7D8A14B4C601240,6937,490998,2014-03-02,11:00:00,SOLO DANOS,4035057,LOS MARTIRES,BOGOTA,-74.0958638,4.594041044,2014-03-02 11:00:00+00,CHOQUE
0101000020E61000009E7D9E6C8E8552C06AF2C20D60C61240,6938,488818,2014-02-08,16:10:00,SOLO DANOS,3998609,ENGATIVA,BOGOTA,-74.08681789,4.693725791,2014-02-08 16:10:00+00,CHOQUE
0101000020E6100000D76A986C5F8352C011BE467E3C031340,6939,498571,2014-05-18,13:00:00,SOLO DANOS,4161953,SUBA,BOGOTA,-74.05269923,4.753160451,2014-05-18 13:00:00+00,CHOQUE
0101000020E6100000E4D7B9B0A88652C0849C80F1CFCA1240,6940,506907,2014-08-18,5:00:00,SOLO DANOS,4312289,ENGATIVA,BOGOTA,-74.10404604,4.698058866,2014-08-18 05:00:00+00,CHOQUE
0101000020E610000094476F6CE18852C06DCB1D89D9851240,6941,497996,2014-05-12,9:50:00,SOLO DANOS,4151953,KENNEDY,BOGOTA,-74.13875876,4.630712645,2014-05-12 09:50:00+00,CHOQUE
0101000020E61000006CC228CEF28852C0E2D806305D771240,6942,498146,2014-05-14,22:20:00,CON HERIDOS,4154401,KENNEDY,BOGOTA,-74.13981966,4.61656642,2014-05-14 22:20:00+00,ATROPELLO
0101000020E6100000C74A22B46B8652C05CBFF652CC691240,6943,503489,2014-07-10,16:40:00,CON HERIDOS,4245441,LOS MARTIRES,BOGOTA,-74.10032371,4.603318497,2014-07-10 16:40:00+00,ATROPELLO
0101000020E6100000BEEDA99F0E8252C0BD7297A603E71240,6944,509342,2014-09-08,14:15:00,SOLO DANOS,4358785,USAQUEN,BOGOTA,-74.03214256,4.725599864,2014-09-08 14:15:00+00,CHOQUE
0101000020E6100000F1C7F451748B52C06C929E70167F1240,6945,503219,2014-07-07,8:10:00,SOLO DANOS,4240737,BOSA,BOGOTA,-74.17897462,4.624109039,2014-07-07 08:10:00+00,CHOQUE
0101000020E6100000452155566B8652C0082DDAD259401240,6946,490701,2014-02-27,16:30:00,SOLO DANOS,4029905,SAN CRISTOBAL,BOGOTA,-74.10030135,4.56284265,2014-02-27 16:30:00+00,CHOQUE
0101000020E6100000269D1BAFCD8752C064A9E65376D51240,6947,508090,2014-08-29,12:30:00,CON HERIDOS,4335985,ENGATIVA,BOGOTA,-74.12192896,4.708459197,2014-08-29 12:30:00+00,ATROPELLO
0101000020E610000006AECA3C548752C00B8392FF52E91240,6948,492425,2014-03-17,7:20:00,CON HERIDOS,4060721,ENGATIVA,BOGOTA,-74.11451645,4.727855676,2014-03-17 07:20:00+00,CHOQUE
0101000020E6100000BE2A45628A8A52C054F7D510AD7F1240,6949,501355,2014-06-16,21:10:00,CON HERIDOS,4208929,KENNEDY,BOGOTA,-74.16469628,4.624683631,2014-06-16 21:10:00+00,ATROPELLO
0101000020E6100000DF957B86128552C03FEF984AD77F1240,6950,507597,2014-08-22,10:00:00,SOLO DANOS,4325537,TEUSAQUILLO,BOGOTA,-74.0792557,4.624844709,2014-08-22 10:00:00+00,CHOQUE
0101000020E61000004D54468E1A8752C0FE9DEDD11BC01240,6951,505106,2014-07-28,21:00:00,SOLO DANOS,4277361,ENGATIVA,BOGOTA,-74.11099584,4.687606125,2014-07-28 21:00:00+00,CHOQUE
0101000020E6100000BAA2FCF3008352C080F0E3601DA61240,6952,487799,2014-01-29,12:00:00,SOLO DANOS,3980129,CHAPINERO,BOGOTA,-74.04693317,4.662221445,2014-01-29 12:00:00+00,CHOQUE
0101000020E6100000FDCF8584148452C07258CBB17D971240,6953,491152,2014-03-04,12:20:00,SOLO DANOS,4038193,CHAPINERO,BOGOTA,-74.0637523,4.647940424,2014-03-04 12:20:00+00,CHOQUE
0101000020E610000072F34E84DB8952C009C2EF8805921240,6954,506566,2014-08-13,7:20:00,CON HERIDOS,4305649,KENNEDY,BOGOTA,-74.15402324,4.642599239,2014-08-13 07:20:00+00,ATROPELLO
0101000020E6100000F4376966E28252C02617A0C335081340,6955,491093,2014-03-03,12:45:00,SOLO DANOS,4037249,USAQUEN,BOGOTA,-74.04506836,4.758017594,2014-03-03 12:45:00+00,CHOQUE
0101000020E6100000D4756EFB9A8352C0857E8A0988A41240,6956,509327,2014-09-09,23:30:00,SOLO DANOS,4358337,CHAPINERO,BOGOTA,-74.05633436,4.660675191,2014-09-09 23:30:00+00,CHOQUE
0101000020E6100000AC14CDC6548552C0CBBE7CC9FEF71240,6957,500781,2014-06-09,6:25:00,SOLO DANOS,4199057,SUBA,BOGOTA,-74.08329935,4.742182873,2014-06-09 06:25:00+00,CHOQUE
0101000020E6100000CB99D46DBC8852C0A7E6891F17821240,6958,504941,2014-07-25,21:00:00,SOLO DANOS,4274257,KENNEDY,BOGOTA,-74.1365008,4.627041333,2014-07-25 21:00:00+00,CHOQUE
0101000020E61000008BF7B8768F8A52C0AB721BB9E0871240,6959,505987,2014-08-06,13:15:00,CON HERIDOS,4293537,KENNEDY,BOGOTA,-74.16500633,4.632693188,2014-08-06 13:15:00+00,ATROPELLO
0101000020E610000044559DEC3E8752C089423857AEAA1240,6960,504133,2014-07-17,8:40:00,SOLO DANOS,4255841,FONTIBON,BOGOTA,-74.11321559,4.666680682,2014-07-17 08:40:00+00,CHOQUE
0101000020E6100000437EF19DFC8452C0333025A4CB9B1240,6961,502967,2014-07-03,12:00:00,SOLO DANOS,4236545,BARRIOS UNIDOS,BOGOTA,-74.07791852,4.652144017,2014-07-03 12:00:00+00,CHOQUE
0101000020E610000013689454048652C059E25C1EC6971240,6962,502204,2014-06-25,19:30:00,CON HERIDOS,4223889,TEUSAQUILLO,BOGOTA,-74.09401431,4.6482167,2014-06-25 19:30:00+00,ATROPELLO
0101000020E610000058AFC431228752C0BC8389536E7B1240,6963,495627,2014-04-20,13:25:00,SOLO DANOS,4112945,PUENTE ARANDA,BOGOTA,-74.11146206,4.620538049,2014-04-20 13:25:00+00,CHOQUE
0101000020E610000017A7BF36D98452C0B1EB446D0EDE1240,6964,494828,2014-04-09,11:20:00,SOLO DANOS,4099905,SUBA,BOGOTA,-74.07575768,4.716851909,2014-04-09 11:20:00+00,CHOQUE
0101000020E610000035831617E98952C06369B20F4A911240,6965,496788,2014-04-30,16:12:00,SOLO DANOS,4131601,KENNEDY,BOGOTA,-74.1548517,4.641884084,2014-04-30 16:12:00+00,CHOQUE
0101000020E6100000B9A37E65C58652C081EE265360FE1240,6966,490185,2014-02-23,22:20:00,SOLO DANOS,4021361,SUBA,BOGOTA,-74.10579812,4.748414325,2014-02-23 22:20:00+00,CHOQUE
0101000020E6100000A215EF32E98252C07E2B8669E7BB1240,6967,506596,2014-08-13,14:33:00,SOLO DANOS,4306129,CHAPINERO,BOGOTA,-74.04548334,4.683499955,2014-08-13 14:33:00+00,CHOQUE
0101000020E6100000E9932BA8E78252C062285ACBFA051340,6968,499736,2014-05-29,15:20:00,SOLO DANOS,4181185,USAQUEN,BOGOTA,-74.04538922,4.755839517,2014-05-29 15:20:00+00,CHOQUE
0101000020E61000007D48CAA6148252C080C3375912DA1240,6969,489174,2014-02-12,18:55:00,SOLO DANOS,4004657,USAQUEN,BOGOTA,-74.03251047,4.712960619,2014-02-12 18:55:00+00,CHOQUE
0101000020E6100000C6A8966D1A8952C0F9E37C05F76C1240,6970,506780,2014-08-15,10:40:00,SOLO DANOS,4309761,KENNEDY,BOGOTA,-74.14223804,4.606411062,2014-08-15 10:40:00+00,CHOQUE
